============================================================
DUPLICATE FUNCTION NAMES ACROSS JS
============================================================
     54 init
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:1374:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:1388:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:1402:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:1416:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:1431:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:1739:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-company-organization-read-bridge.js:443:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-selected-company-visible-consistency-fix.js:334:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-dashboard-company-select-load-all-orgs.js:524:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-selected-company-organization-context-bridge.js:391:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-exact-ai-company-selection-sync.js:474:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-ai-company-settings-route-selected-company-hydrator.js:562:  function bind() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-dashboard-selected-company-context.js:318:  function bind() {

---- getState ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-company-local-action-wiring.js:16:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:2428:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-department-local-action-wiring.js:15:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:2439:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:2644:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-organization-local-action-wiring.js:15:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2453:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2658:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:2921:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-ledger-local-action-wiring.js:29:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2467:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2672:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:2935:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:3336:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-csv-local-action-wiring.js:33:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2481:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2686:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:2949:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3350:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:3748:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-review-local-action-wiring.js:15:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2496:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2701:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:2964:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3365:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:3763:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:4258:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-workflow-local-stub-wiring.js:17:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:2971:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3176:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3439:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:3840:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4238:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:4733:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:5119:  function getState() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/aicm-business-aiworker-save-double-submit-guard.js:22:  function getState() {

---- save ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ab-stable-ui.js:179:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ac-stable-ui.js:138:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ad-stable-ui.js:148:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ae-stable-ui.js:148:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-af-stable-ui.js:148:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ag-stable-ui.js:148:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ah-stable-ui.js:148:  function save() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-aj-clean-ui.js:123:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:148:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:145:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:143:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:143:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:788:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:795:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:802:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:809:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:819:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:830:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:844:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:858:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:872:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:887:  function save(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:903:  function save(data) {

---- load ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ab-stable-ui.js:164:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ac-stable-ui.js:123:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ad-stable-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ae-stable-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-af-stable-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ag-stable-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ah-stable-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-aj-clean-ui.js:113:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:138:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:135:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:133:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:778:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:785:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:792:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:799:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:809:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:820:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:834:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:848:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:862:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:877:  function load() {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:893:  function load() {

---- companyOptions ----
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ak-simplified-ui.js:200:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-am-dashboard-detail-ui.js:240:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-an-split-add-edit-ui.js:243:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ao-add-only-split-ui.js:243:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bq-bt-repository-ready-ui.js:888:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-bu-bx-action-adapter-ready-ui.js:895:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-by-cb-action-handlers-ready-ui.js:902:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cc-cf-local-wiring-pilot-ui.js:909:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cg-cj-company-local-wiring-ui.js:919:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-ck-cn-department-local-wiring-ui.js:930:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-co-cr-organization-local-wiring-ui.js:944:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cs-cv-ledger-local-wiring-ui.js:958:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-cw-cz-csv-local-wiring-ui.js:972:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-da-dd-review-local-wiring-ui.js:987:  function companyOptions(data) {
/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/assets/js/phase-de-dh-workflow-final-local-ui.js:1003:  function companyOptions(data) {
